
1384,경영,[전북] 2024년 런닝메이트(컨설팅) 프로그램 지원사업 모집 공고 (전북특별자치도 도약기업 육성사업),예산 소진시까지,전북특별자치도,전북테크노파크,2024-08-20,157
1383,인력,[경북] 2024년 소상공인 출산장려 아이보듬 사업 참여자 모집 공고,예산 소진시까지,경상북도,경상북도경제진흥원,2024-08-20,356


1382,경영,[울산] 2024년 소규모사업장 노후 안전시설 개선 지원사업 참여기업 상시 모집 공고,예산 소진시까지,울산광역시,울산테크노파크,2024-08-20,172
1381,경영,[경북] 포항시 2024년 스마트공장(기초단계) 구축지원사업 공고,2024-09-09 ~ 2024-09-13,경상북도,포항테크노파크,2024-08-20,180
1380,수출,[대구] 2024년 인도 뉴델리 무역사절단 참가기업 모집 공고,2024-08-16 ~ 2024-09-27,대구광역시,대구경북기계협동조합,2024-08-20,163
1379,내수,[충남] 2024년 콘텐츠기업지원센터 홍보마케팅 지원사업 공고,2024-08-19 ~ 2024-09-05,충청남도,충남정보문화산업진흥원,2024-08-20,219
1378,경영,[울산] 2024년 2차 기술교류 네트워크 운영사업 기업 R&D 기획 지원 수요기업 모집 공고,2024-08-19 ~ 2024-09-13,울산광역시,울산테크노파크,2024-08-20,192
1377,기술,[경북] 2024년 디지털 트윈 혁신서비스 선도 제조산업 적용 실증사업 참여기업 모집 공고,2024-08-19 ~ 2024-09-04,경상북도,경북테크노파크,2024-08-20,333
1376,경영,2024년 서울 핀테크 위크 데모데이 with IBK기업은행 참가기업 모집 공고,2024-08-19 ~ 2024-09-08,서울특별시,서울핀테크랩,2024-08-20,237
1375,기술,[경북] 안동시 2024년 디지털 트윈 혁신서비스 선도 제조산업 적용 실증사업 참여기업 모집 공고,2024-08-19 ~ 2024-09-04,경상북도,경북테크노파크,2024-08-20,257
1374,경영,[부산] 위험성 평가 중심 안전보건관리체계 구축 컨설팅 지원대상 모집 공고,2024-08-19 ~ 2024-09-01,부산광역시,부산테크노파크,2024-08-20,152
1373,수출,[충북] 2024년 치유ㆍ의료관광 융복합클러스터 다국어 통역 지원 모집 공고,예산 소진시까지,충청북도,충북과학기술혁신원,2024-08-20,131
1372,수출,2024년 ICT WOW 수출상담회 참가기업 모집 공고,2024-08-19 ~ 2024-08-30,과학기술정보통신부,정보통신산업진흥원,2024-08-20,389
1371,내수,[서울] 2024년 사회적경제 대한민국 ESG 친환경대전 참여기업 모집 공고,2024-08-14 ~ 2024-09-04,서울특별시,서울특별시사회적경제지원센터,2024-08-20,243
1370,경영,[충북] 2024년 DX 컨설팅 패스트트랙 수요기업 모집 공고(산업 디지털 전환 확산 지원체계 구축 사업),2024-08-19 ~ 2024-09-04,충청북도,충북과학기술혁신원,2024-08-20,154
1369,경영,그린 UAM-AAV 핵심부품 시험평가 기반구축사업 기업지원 모집 공고,2024-08-26 ~ 2024-08-30,충청북도,충남테크노파크,2024-08-20,150
1368,수출,[전북] 김제시 2024년 통상닥터 운영 참여기업 모집 공고,2024-08-19 ~ 2024-08-26,전북특별자치도,전북특별자치도경제통상진흥원,2024-08-20,161


